,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
5818,2,3,2,3,2,0,2,5,4,1,0,5,3,5,5,4,4,4,5,0,1,5,2,1,4,1,5,4,1,0,4,1,3,5,3,4,1,4,0,4,5,4,0,3,3,2,3,0,1,3,1,0,4,0,3,3,0,5,4,2,0,3,1,5
5819,2,4,3,3,1,1,4,1,2,0,4,2,4,2,1,2,0,0,4,4,0,2,3,0,0,4,4,4,0,0,4,3,2,5,4,3,4,0,3,0,4,0,3,2,4,2,5,4,0,1,0,4,1,5,3,2,4,1,1,5,5,4,0,2
5820,2,5,2,3,2,3,1,0,2,3,2,0,1,1,4,5,2,1,0,4,5,2,2,1,0,5,3,2,5,0,5,0,4,0,1,1,3,1,2,2,5,4,2,2,5,1,4,3,4,5,1,0,1,0,2,5,4,3,4,1,3,5,0,5
5821,5,2,4,0,1,1,3,4,1,1,5,4,2,3,1,1,5,5,5,1,2,5,2,2,1,2,5,1,4,0,2,3,0,0,3,0,3,0,0,3,1,4,3,3,5,3,4,4,1,5,5,4,3,5,0,0,1,2,3,5,4,2,1,0
5822,4,3,1,2,2,0,5,4,4,4,3,0,1,1,2,5,1,3,0,1,2,4,5,3,0,0,4,4,4,3,2,5,3,4,3,1,2,1,5,3,0,0,4,4,3,5,1,1,1,4,5,0,5,0,4,2,4,5,2,3,3,3,1,2
5823,5,1,5,5,3,2,2,4,0,5,1,5,4,3,3,2,5,3,0,5,1,5,3,2,2,4,5,1,0,1,2,2,2,2,4,3,4,5,4,1,5,2,2,2,4,5,2,2,5,4,3,4,4,3,2,2,2,3,4,4,0,0,1,4
5824,5,5,2,1,3,2,0,0,2,4,3,0,1,3,2,3,1,1,4,3,5,0,3,0,4,3,0,2,3,4,3,2,2,5,0,2,2,0,1,1,5,5,1,1,2,1,1,2,1,3,4,0,2,2,3,3,2,2,4,4,5,4,4,3
5825,3,5,0,4,5,4,5,5,1,1,3,3,4,2,1,5,4,2,3,5,5,5,4,1,4,1,0,2,1,0,0,4,4,4,4,2,0,1,1,3,3,5,3,4,3,1,3,0,0,0,4,0,2,1,5,0,1,1,2,2,5,5,3,1
5826,1,0,1,1,4,4,4,0,3,3,0,4,4,2,2,3,0,1,5,3,4,3,3,2,3,3,2,0,5,0,3,3,4,0,1,2,2,2,1,3,0,3,3,5,4,0,1,4,1,1,0,0,4,3,4,5,1,2,5,2,3,3,3,1
5827,2,3,3,4,4,2,2,5,2,0,5,0,3,2,0,0,5,5,0,1,5,4,4,3,5,3,1,3,3,1,4,1,2,1,5,3,3,1,1,1,1,2,0,4,0,1,1,0,4,5,0,2,5,4,0,4,0,1,2,0,1,5,2,0
5828,5,4,5,1,5,5,4,1,4,0,2,3,5,2,0,3,0,4,2,3,1,2,2,4,4,2,4,3,2,1,1,4,1,0,4,4,3,2,0,3,2,4,0,0,2,5,1,0,2,3,5,4,3,2,0,5,1,1,1,1,1,5,3,3
5829,2,5,2,5,4,3,4,5,3,0,4,1,3,3,2,4,3,3,2,5,5,2,2,4,5,0,2,2,3,3,1,1,4,3,0,2,3,4,4,2,0,2,0,0,0,3,5,1,5,4,4,5,3,1,0,0,4,3,4,0,4,2,4,4
5830,1,1,1,2,2,3,5,2,1,1,4,2,3,3,4,1,0,4,1,2,3,5,0,2,5,4,1,1,2,2,3,5,2,2,2,5,1,3,4,3,1,1,1,0,0,0,1,2,3,4,3,1,3,2,2,0,5,4,2,4,4,3,1,5
5831,2,1,4,4,3,0,2,1,4,4,2,4,1,3,0,0,2,3,2,5,0,2,2,1,4,0,4,2,0,1,5,1,1,3,0,4,2,1,3,5,1,2,1,3,3,3,1,3,5,4,1,3,3,2,3,3,3,2,1,3,3,5,1,4
5832,3,5,2,4,1,4,5,0,2,3,5,5,2,5,3,1,4,2,3,4,5,3,4,5,4,1,0,3,1,3,0,1,2,3,5,5,1,2,4,1,3,3,4,4,4,4,5,4,1,0,2,3,5,5,1,3,4,0,1,3,4,1,5,1
5833,1,4,4,4,1,5,0,1,0,2,0,5,2,1,1,1,3,4,0,2,4,4,5,2,5,5,3,5,5,4,1,2,1,5,3,3,3,5,1,2,3,1,5,2,1,3,4,3,4,5,3,4,0,0,2,3,2,4,4,2,4,1,1,1
5834,4,4,3,1,3,1,0,1,5,4,5,5,3,4,4,2,4,2,4,1,1,4,5,5,3,3,2,2,4,5,3,3,3,2,1,1,4,4,5,5,3,3,1,2,3,2,5,5,4,2,0,2,3,3,1,0,0,2,4,1,3,2,0,3
5835,2,3,3,2,1,5,2,0,3,1,3,2,5,2,1,3,3,5,2,3,4,4,5,0,1,2,2,0,3,5,2,0,3,2,5,4,5,5,0,3,0,4,3,5,0,3,4,3,2,5,3,4,4,2,5,2,3,2,0,0,0,5,3,1
5836,0,4,3,2,1,3,4,4,1,0,0,5,4,2,5,5,0,0,1,0,0,4,4,3,0,3,1,3,5,5,1,4,3,2,1,5,3,2,0,2,5,4,0,0,2,3,1,3,1,0,4,0,3,4,4,2,5,4,4,5,0,3,5,1
5837,3,3,4,2,5,0,4,4,4,3,5,5,1,0,5,0,4,0,2,0,3,2,2,0,5,5,2,2,3,2,5,1,3,2,4,1,5,4,3,2,0,2,1,0,4,0,3,5,5,0,2,0,1,2,3,1,1,3,1,3,2,4,1,0
5838,3,2,1,0,4,5,1,0,0,4,5,3,0,4,5,5,0,1,1,3,0,4,3,0,2,0,4,2,3,0,4,5,1,3,5,5,1,0,0,2,3,3,1,5,5,5,1,0,5,5,3,1,3,5,1,0,2,3,3,1,0,2,5,1
5839,1,3,2,2,3,0,0,5,5,5,5,4,2,3,0,1,0,3,2,1,3,3,0,3,1,4,1,1,3,3,0,3,1,4,2,4,4,2,0,3,0,2,5,4,1,2,0,4,2,4,2,2,2,3,3,1,2,2,5,4,4,1,3,3
5840,0,1,2,3,0,4,5,4,5,1,4,5,4,1,4,1,5,1,4,5,2,0,2,0,4,2,0,0,4,3,2,5,1,1,2,0,0,1,0,5,2,3,4,5,5,4,2,4,2,3,5,4,3,5,1,1,1,3,3,0,3,3,2,0
5841,2,5,4,2,3,1,2,2,0,2,5,0,1,1,1,2,4,3,1,2,3,5,4,4,3,3,4,2,2,1,3,3,1,0,4,2,1,0,3,5,4,5,0,2,1,3,2,5,1,2,1,0,3,1,2,5,4,0,2,3,5,5,2,0
5842,1,5,5,5,1,5,1,0,4,2,1,1,5,0,4,2,3,1,4,0,2,5,4,0,4,5,5,4,5,0,4,2,4,0,4,0,5,3,5,4,5,5,2,0,3,3,2,3,5,3,0,3,1,3,2,3,0,0,2,2,3,1,4,0
5843,5,1,3,2,1,4,0,3,0,5,1,4,3,0,2,1,3,3,3,2,0,5,3,0,5,3,5,5,4,4,4,5,4,0,3,1,0,0,2,5,5,4,3,1,1,2,2,3,0,1,2,1,4,1,1,3,2,4,5,4,3,1,2,5
5844,2,0,0,0,1,4,0,3,4,1,5,2,2,1,3,3,2,4,5,4,1,2,1,5,3,0,5,4,1,3,5,4,1,1,0,2,3,0,5,4,1,5,3,2,3,4,4,0,4,0,4,0,2,4,1,2,2,2,4,2,3,0,1,1
5845,1,5,2,2,3,5,4,2,4,2,0,0,1,1,2,0,3,1,5,3,4,4,2,0,4,1,3,5,0,2,4,2,1,4,2,4,2,1,2,3,2,5,2,1,2,1,0,5,4,3,2,2,1,5,0,1,1,2,4,0,4,2,1,3
5846,0,5,4,5,0,1,0,3,5,5,1,3,2,1,3,5,5,4,2,2,2,4,5,2,0,2,4,1,1,2,5,5,3,5,5,3,4,3,5,1,5,5,1,5,0,5,1,4,5,0,3,2,3,3,0,1,2,5,4,0,3,5,3,5
5847,0,4,2,2,0,2,4,0,3,5,2,1,0,1,5,4,0,0,1,2,0,2,2,5,1,2,5,3,0,3,4,0,2,0,3,2,0,5,4,3,2,5,4,0,4,0,0,4,0,1,1,2,1,3,3,5,1,0,4,4,4,0,0,4
5848,5,5,0,3,1,0,2,4,1,4,5,2,2,1,1,4,5,3,4,2,0,0,1,3,2,0,1,5,1,1,5,4,5,0,3,4,2,4,4,3,1,5,5,0,5,0,2,0,2,5,4,0,4,4,5,0,3,1,1,2,0,2,2,2
5849,5,5,5,3,2,4,5,2,2,4,1,4,0,5,4,5,5,1,4,4,5,1,0,3,1,3,2,3,0,0,2,5,3,4,5,0,3,3,5,3,1,0,0,0,0,3,3,2,0,5,3,3,4,0,0,0,2,5,3,2,4,4,2,0
5850,0,1,2,1,0,2,0,1,3,0,3,4,5,4,1,0,0,4,3,3,2,0,0,1,3,1,2,5,4,3,1,3,0,5,1,5,2,0,4,4,4,5,1,4,1,4,4,4,4,4,0,3,4,3,1,3,5,5,2,3,2,4,1,5
5851,5,3,3,4,0,0,0,4,5,3,2,3,5,3,4,4,2,1,5,5,0,4,3,4,0,2,4,5,4,2,5,1,3,4,3,4,4,1,0,4,1,2,0,3,2,4,5,4,0,4,0,1,5,1,3,0,1,3,1,3,1,1,1,5
5852,1,2,1,3,1,3,5,1,0,4,4,1,2,0,2,3,4,2,5,3,1,3,0,5,1,2,1,0,4,5,1,0,5,3,3,5,2,0,1,1,1,4,5,5,2,5,0,0,2,3,1,0,3,1,5,3,1,3,4,2,5,4,4,1
5853,2,4,0,1,0,1,2,4,4,2,3,2,2,1,5,2,1,5,1,5,2,1,1,5,1,2,1,2,4,3,1,5,1,1,4,0,2,0,2,4,3,3,1,3,5,5,5,2,5,4,5,2,5,5,2,3,1,4,5,0,4,5,1,5
5854,3,2,0,0,3,4,2,2,4,3,2,0,0,5,4,2,5,1,4,3,2,2,3,1,2,2,4,2,4,5,0,4,1,3,1,3,3,1,2,0,3,2,2,0,3,4,0,0,5,3,0,3,4,4,3,4,3,0,5,5,3,1,1,3
5855,5,2,1,0,3,5,1,5,4,0,3,0,1,0,5,0,4,4,2,2,3,5,2,1,5,2,4,4,0,0,0,5,1,0,3,0,0,4,0,4,1,0,3,1,4,1,4,1,2,4,1,1,1,3,3,0,2,5,3,3,0,5,5,4
5856,2,1,4,5,3,2,4,1,4,2,4,3,5,1,3,1,2,1,2,4,0,4,1,3,1,4,2,3,2,4,2,3,4,1,4,3,5,0,4,2,3,0,0,0,4,2,5,4,0,5,0,1,3,0,2,1,4,4,1,4,0,2,4,0
5857,5,2,0,5,5,3,4,2,1,0,5,3,5,0,2,1,2,5,2,2,1,3,0,5,3,4,5,3,4,0,5,5,0,3,1,0,0,2,1,4,0,3,1,1,1,5,4,3,1,2,1,5,5,1,0,4,1,5,1,3,4,0,5,1
5858,4,3,3,1,3,3,0,1,5,4,2,5,5,3,5,5,0,0,4,0,4,3,3,1,3,5,3,0,3,5,0,1,2,5,0,4,1,5,0,5,0,3,5,3,3,0,4,3,4,5,2,0,0,0,5,1,3,0,0,1,2,5,2,2
5859,2,5,0,4,2,2,2,4,3,2,1,4,2,5,1,1,5,5,4,2,3,2,3,0,5,4,4,5,2,2,3,0,3,2,4,5,1,5,4,4,2,4,1,4,2,1,1,2,0,2,3,1,4,1,5,4,3,2,4,1,3,0,4,0
5860,3,4,2,5,0,1,1,3,4,5,4,3,2,1,4,4,3,4,0,2,2,1,2,0,5,2,3,1,4,5,1,2,0,2,3,5,5,3,1,2,4,2,5,2,3,3,3,3,3,3,4,0,1,1,3,2,3,1,1,4,1,5,5,1
5861,2,5,0,3,0,0,4,2,1,5,5,3,4,4,3,5,1,2,2,5,2,5,5,3,5,1,2,5,3,3,5,5,1,2,5,2,3,2,2,1,0,1,1,5,5,3,0,3,2,0,0,3,1,2,3,4,5,5,5,4,5,1,4,4
5862,5,5,5,3,5,2,3,2,5,1,5,4,5,0,2,1,2,1,1,3,2,4,2,2,4,0,2,5,4,2,0,4,0,5,0,0,3,5,2,4,3,2,4,4,2,2,2,4,0,1,0,2,0,2,5,2,0,5,5,5,4,5,1,4
5863,4,0,0,3,2,2,4,2,4,3,4,1,5,3,5,3,3,4,3,5,4,3,0,3,0,5,2,5,5,1,2,5,0,0,5,4,2,4,2,2,3,0,3,0,2,3,5,3,2,3,2,2,5,2,5,0,3,4,4,5,1,1,0,1
5864,3,1,3,5,4,0,1,1,5,5,5,0,4,5,4,3,3,0,1,2,5,1,0,0,2,2,4,2,1,0,3,3,0,2,4,1,5,2,3,0,2,5,4,2,2,1,1,4,1,5,2,1,1,5,2,2,2,1,0,5,4,5,1,4
5865,3,2,0,3,0,3,5,0,0,3,5,5,1,2,1,3,5,0,0,1,4,0,3,3,1,3,1,1,4,1,0,3,2,3,1,5,0,5,0,5,4,1,5,2,2,1,2,2,0,0,5,1,1,0,0,4,2,5,2,4,5,3,2,0
5866,2,1,0,4,2,1,5,3,2,5,0,4,4,2,4,3,5,0,3,5,0,2,2,1,1,0,3,3,3,0,2,4,4,3,2,0,1,2,0,5,4,5,5,3,1,2,3,2,0,3,5,5,3,1,1,4,1,3,5,2,0,3,2,5
5867,0,1,3,0,5,1,4,4,5,2,0,2,4,3,1,4,1,4,4,5,5,1,4,5,0,4,5,3,5,4,3,5,1,4,3,2,4,4,4,1,0,1,3,5,2,5,1,0,1,2,0,1,2,3,1,3,3,4,3,4,5,5,4,5
5868,3,0,4,4,2,4,3,5,4,3,0,1,0,5,1,4,2,3,0,1,1,4,4,4,3,2,1,5,1,0,5,5,2,2,2,4,4,4,5,1,5,0,2,0,5,3,4,5,4,1,2,1,5,0,1,1,1,2,5,3,3,2,2,2
5869,3,5,4,1,4,0,1,2,1,2,2,2,1,4,2,3,4,2,1,4,5,5,1,2,2,5,4,4,5,3,0,3,2,3,4,5,3,1,2,0,4,3,4,0,0,0,4,3,1,3,2,5,2,3,3,3,4,1,3,3,2,2,3,0
5870,4,2,4,1,5,3,2,1,3,5,4,3,3,4,4,0,4,1,0,4,3,3,4,2,1,3,1,0,4,3,1,0,4,0,5,2,4,4,0,0,2,4,1,4,0,3,4,2,0,2,3,0,2,5,3,3,5,2,5,4,5,4,2,4
5871,4,0,1,2,5,2,2,5,5,3,1,5,1,0,4,5,0,3,1,4,5,5,4,1,5,2,5,3,4,0,0,5,5,0,1,2,4,2,5,0,2,1,2,1,4,0,3,1,1,2,5,5,2,2,2,1,1,0,4,2,2,5,5,0
5872,4,4,0,1,2,3,1,5,3,1,0,0,5,3,5,3,4,5,1,3,5,0,0,5,4,1,2,0,5,3,2,5,2,3,4,1,5,5,4,3,1,1,3,4,4,1,5,2,0,2,0,4,2,4,4,4,3,2,1,5,3,3,4,2
5873,2,4,1,4,3,4,2,4,3,4,5,5,4,4,1,0,0,0,5,3,4,0,3,5,2,2,2,3,3,3,2,5,4,2,4,2,1,2,3,4,4,1,0,5,4,0,1,0,5,4,1,4,5,3,4,3,2,3,2,5,0,3,3,3
5874,2,4,3,4,2,4,0,2,4,5,0,4,3,0,5,0,0,0,2,3,2,4,0,1,3,5,3,3,1,1,5,3,5,4,1,0,5,3,1,2,0,3,4,1,1,5,3,1,3,3,1,4,1,4,3,5,5,5,3,2,4,0,0,5
5875,5,5,2,3,0,1,1,0,0,2,2,4,1,4,4,0,0,1,1,1,0,1,0,3,1,3,4,2,0,3,0,4,5,1,1,2,2,5,0,4,3,3,0,1,5,0,0,5,1,1,4,1,5,1,5,1,0,4,3,2,4,5,0,0
5876,3,4,0,0,2,2,1,4,1,0,2,4,4,0,5,4,1,5,0,5,3,4,0,2,3,1,1,2,3,1,5,1,0,2,1,5,1,5,4,3,1,0,2,3,5,3,2,2,2,2,4,4,5,0,2,4,5,4,3,2,0,5,1,2
5877,3,2,2,5,3,3,0,3,5,3,5,5,5,2,1,1,3,4,5,5,3,4,1,3,4,4,2,4,5,3,0,4,5,5,2,4,1,3,5,2,3,5,1,0,3,2,4,4,2,2,1,1,0,1,3,5,4,3,1,3,1,5,1,2
5878,1,0,3,0,2,2,0,4,5,0,2,3,3,3,3,1,1,3,1,0,5,3,3,5,5,2,1,0,2,2,4,0,0,3,0,3,1,0,1,3,4,3,0,5,5,1,3,3,5,0,1,2,5,2,4,1,1,0,0,5,3,2,4,2
5879,0,5,4,5,1,3,1,0,2,1,3,1,5,1,5,4,5,1,3,2,0,0,5,2,5,1,0,2,0,3,5,3,1,1,2,5,4,5,3,2,4,2,0,1,5,0,2,2,1,0,0,3,2,2,1,5,4,3,0,4,5,1,0,1
5880,2,0,3,3,4,1,0,1,0,4,0,0,1,2,5,4,0,3,5,0,5,3,3,4,1,4,5,4,1,5,4,5,3,2,5,0,4,2,3,3,2,2,5,5,4,0,3,2,1,2,0,5,4,4,1,5,5,0,4,3,5,0,3,5
5881,1,5,2,5,2,0,4,1,4,3,5,2,1,5,4,4,5,2,1,3,0,1,0,1,4,4,2,0,3,5,2,0,4,0,2,3,2,3,5,0,1,4,0,0,1,3,2,5,2,0,0,0,1,2,4,2,4,0,4,5,2,3,2,1
5882,3,3,4,1,1,2,2,0,5,2,4,0,0,1,1,3,5,4,4,1,4,0,2,0,5,3,2,2,2,2,0,0,1,2,4,2,3,4,2,0,2,5,3,0,1,1,5,0,5,0,2,0,1,2,3,1,5,0,3,2,5,2,4,1
5883,3,1,2,0,1,2,2,5,3,1,5,5,0,5,5,1,5,2,0,0,2,0,5,0,2,0,5,4,5,3,3,2,1,2,1,2,0,2,4,0,4,4,5,5,2,0,1,1,4,4,5,2,5,5,4,3,5,4,2,5,3,5,2,5
5884,1,4,2,5,3,0,1,5,3,4,0,5,1,3,3,2,0,3,5,3,3,2,3,4,4,5,3,3,4,4,1,2,2,1,0,0,4,4,3,0,3,4,0,1,4,5,2,3,2,2,2,3,5,5,0,3,3,5,0,0,0,5,3,5
5885,3,4,2,3,0,5,0,0,2,3,1,3,4,3,3,2,2,2,4,0,5,0,5,5,2,3,4,4,0,3,2,1,3,1,4,3,2,3,4,0,5,4,0,0,2,0,3,1,4,1,0,5,3,3,4,5,3,5,0,3,3,0,1,4
5886,4,0,2,1,5,1,1,0,2,2,3,4,3,1,3,3,5,5,0,3,3,3,4,5,5,3,1,0,1,1,5,3,0,4,0,2,0,3,1,2,5,1,2,2,2,3,4,3,4,3,4,4,4,5,3,4,2,2,5,2,0,3,3,0
5887,4,4,1,1,3,0,2,0,3,5,3,0,4,5,5,5,4,0,0,3,5,4,2,3,0,1,4,0,1,1,0,2,1,0,4,0,4,5,0,0,0,3,3,0,0,0,3,4,2,1,4,3,3,0,3,1,1,2,0,0,4,3,3,5
5888,3,2,0,2,0,4,1,3,5,3,1,4,5,5,2,1,5,3,4,5,2,1,4,5,3,2,4,3,4,0,1,4,3,0,1,2,5,5,4,1,0,0,0,4,5,2,5,1,1,0,5,4,3,5,5,4,4,5,4,3,0,3,2,3
5889,4,1,5,0,0,2,5,0,4,4,4,0,1,5,1,2,2,1,1,3,0,4,2,1,3,4,4,1,2,0,4,4,5,3,1,1,4,2,4,3,5,3,1,1,0,2,3,5,4,3,0,1,5,4,5,4,1,2,0,3,5,1,4,1
5890,5,5,0,1,5,1,5,2,4,2,3,0,3,2,4,0,3,3,2,0,4,1,2,4,0,5,0,3,4,1,1,4,1,5,3,2,4,5,0,3,0,4,5,2,0,5,2,0,4,5,0,2,2,5,0,2,4,1,2,4,2,2,4,1
5891,0,1,5,2,0,0,3,2,0,0,4,3,3,2,2,3,1,1,3,3,1,5,4,0,2,4,0,0,3,4,5,0,0,5,1,0,2,4,4,5,2,3,4,4,2,1,1,0,3,2,0,1,5,1,5,1,3,2,1,0,3,0,0,5
5892,3,5,4,1,0,3,4,0,3,1,4,3,1,0,0,1,3,3,1,5,0,0,1,2,3,2,5,1,4,5,5,2,4,2,5,0,2,2,4,5,1,3,3,0,4,5,2,0,3,5,3,3,0,0,0,0,4,0,4,3,1,0,2,5
5893,2,4,0,0,3,4,1,3,5,3,4,1,3,3,4,5,2,0,4,5,0,5,0,3,4,3,2,5,2,1,0,1,1,0,0,3,0,1,2,4,1,0,3,3,0,0,5,4,2,5,2,0,4,2,2,3,4,5,3,4,0,5,4,5
5894,2,5,2,5,2,2,0,3,3,1,2,3,3,2,2,3,3,3,3,1,4,5,3,5,3,1,0,5,2,1,2,4,4,2,3,2,2,4,1,2,2,0,1,0,3,4,1,3,1,5,5,1,4,1,0,3,3,2,1,0,4,1,1,5
5895,4,0,2,1,1,0,4,3,0,5,3,2,5,0,5,1,4,2,5,5,5,5,4,1,5,5,4,4,4,3,5,4,3,0,3,2,3,1,5,3,1,3,3,0,5,3,1,0,4,3,0,3,1,2,2,5,2,4,0,0,4,4,0,1
5896,1,1,4,3,5,3,2,2,4,4,3,3,4,2,4,4,3,3,0,3,1,5,2,1,0,2,2,5,0,2,3,3,5,4,1,5,5,5,0,0,1,2,4,3,0,1,5,0,4,1,3,3,1,5,4,1,1,1,3,0,1,5,3,2
5897,2,1,3,1,3,0,1,1,3,2,4,4,3,1,3,5,0,4,2,2,5,1,3,3,4,2,5,4,5,3,5,0,2,4,2,4,3,0,1,5,3,4,2,0,4,1,0,4,2,1,4,3,0,3,3,0,3,1,5,3,3,4,1,2
5898,3,0,4,0,3,1,1,5,1,1,3,1,5,1,3,2,1,2,5,2,1,1,1,4,1,0,0,5,4,5,4,3,5,0,4,4,2,4,2,4,4,3,0,3,2,3,3,5,1,0,1,5,1,5,4,0,1,0,3,3,5,0,2,1
5899,5,1,0,4,0,4,5,0,3,3,4,2,0,0,3,2,0,4,3,5,2,5,0,3,3,3,3,3,2,0,1,4,0,4,2,3,4,5,1,3,5,4,1,1,0,3,4,4,4,5,3,3,1,5,0,2,0,2,2,2,2,0,4,0
5900,0,1,1,0,1,0,2,3,5,3,3,3,2,2,1,4,2,1,5,2,0,3,4,3,3,2,4,0,3,3,0,2,1,3,4,5,4,1,5,3,0,2,3,4,2,0,0,0,5,5,0,5,1,0,5,5,0,4,1,3,4,5,4,4
5901,3,0,0,3,3,4,4,4,5,4,5,0,0,4,3,0,3,5,3,5,4,4,5,4,4,1,2,4,0,3,4,5,2,0,2,2,1,0,5,2,3,3,5,4,0,1,3,2,5,0,0,4,2,0,0,3,1,3,3,3,0,1,2,2
5902,3,4,5,1,3,1,1,3,4,4,3,3,2,1,3,1,1,5,0,5,0,1,0,5,0,5,0,2,0,2,5,3,2,3,2,3,3,5,5,1,4,1,5,5,3,0,0,2,4,4,3,1,3,2,0,4,5,4,5,4,5,2,2,0
5903,2,0,4,1,3,0,2,1,1,2,2,5,2,4,4,0,4,5,3,0,2,5,2,5,4,2,0,1,3,4,2,2,3,5,0,4,5,0,3,1,1,1,4,0,5,1,3,3,5,2,4,4,5,2,2,3,5,2,4,4,1,5,0,1
5904,0,2,3,4,0,4,3,1,0,1,5,3,2,4,1,5,3,0,0,5,2,4,5,4,4,4,3,5,1,1,4,5,4,0,2,3,4,0,1,0,3,1,4,2,2,3,0,0,4,5,5,3,2,4,0,5,4,3,1,4,4,5,1,4
5905,2,2,0,5,0,3,2,1,1,0,1,0,0,5,4,3,2,3,2,5,5,0,3,3,4,3,3,4,0,3,1,2,5,0,5,3,0,0,0,1,2,0,3,5,3,4,1,0,1,2,4,5,0,3,4,3,2,2,2,0,5,5,5,4
5906,0,0,3,3,3,4,1,4,5,4,5,4,4,5,2,0,0,2,2,1,0,2,1,3,5,4,3,0,2,5,3,2,1,1,2,3,3,4,5,3,2,4,3,1,5,2,1,5,1,1,5,5,2,5,3,5,2,4,4,0,4,1,0,5
5907,0,4,4,1,4,5,4,3,4,3,2,0,2,0,1,2,1,5,4,3,3,0,1,5,5,1,0,4,3,4,0,0,1,5,3,5,1,5,1,2,2,3,4,1,5,5,2,3,0,3,2,5,2,2,3,4,1,0,2,4,4,5,4,5
5908,2,4,2,4,3,1,4,3,4,1,2,3,4,5,5,5,0,2,3,0,5,5,2,4,2,3,2,0,4,5,4,4,3,5,2,2,2,5,2,4,2,2,0,1,4,3,2,1,3,4,3,3,2,2,5,3,2,0,1,4,4,1,3,3
5909,3,5,5,3,3,3,0,5,5,3,4,0,0,2,3,0,3,5,5,1,0,4,2,4,2,2,4,5,4,4,5,3,0,0,3,2,5,3,4,5,3,4,3,1,5,5,1,2,0,1,5,4,3,0,0,1,2,3,3,0,5,3,3,5
5910,1,1,0,2,2,2,0,1,4,2,2,3,5,0,3,0,2,0,3,5,3,4,4,3,3,5,0,0,2,3,5,5,4,4,1,3,4,5,4,3,3,3,5,0,4,4,1,2,2,0,4,3,2,1,0,4,1,1,5,3,4,3,2,5
5911,3,4,2,0,5,0,1,3,2,2,4,1,2,5,3,1,0,3,1,0,0,0,5,3,3,0,2,2,5,2,4,2,3,2,1,2,0,4,5,1,3,2,0,1,5,1,4,2,0,3,3,5,3,1,4,0,4,2,0,0,4,3,2,4
5912,1,4,5,3,4,3,4,1,3,2,2,3,2,0,3,3,0,1,5,5,2,5,0,5,1,4,1,1,1,5,3,2,5,3,4,2,0,2,4,1,4,2,4,0,5,2,5,4,0,3,3,4,2,2,5,1,0,3,2,3,5,4,4,5
5913,3,2,3,1,5,1,5,4,0,3,1,5,1,2,5,4,3,0,0,2,1,5,2,0,3,5,3,2,0,2,3,5,1,3,1,2,5,2,0,4,1,4,5,4,1,5,5,5,3,3,2,4,1,1,1,1,5,4,4,2,0,5,2,4
5914,5,3,1,0,2,1,4,5,3,5,0,0,1,2,4,0,0,3,4,0,4,4,4,4,2,2,3,2,1,2,5,0,1,0,2,2,3,0,4,0,5,4,0,0,5,4,2,1,5,5,0,0,3,0,1,4,4,2,1,0,0,3,0,2
5915,3,0,4,5,3,0,4,5,4,2,4,4,0,3,2,4,2,3,0,1,5,2,1,3,3,0,1,1,1,1,3,4,2,3,2,3,5,1,0,5,4,2,4,3,5,0,4,1,4,0,0,4,5,4,4,3,4,3,5,5,5,3,5,3
5916,2,4,5,5,0,5,4,2,1,0,3,3,3,3,5,0,4,3,2,5,0,3,0,3,3,2,1,5,0,0,3,1,4,5,2,0,0,3,5,2,4,0,2,2,0,0,5,1,1,2,2,0,0,0,3,1,3,3,0,5,2,0,1,2
5917,2,0,4,4,3,4,2,0,3,1,1,5,4,0,1,2,3,2,5,1,2,1,2,0,2,2,5,1,5,2,5,5,1,1,5,0,4,1,3,4,3,4,0,5,5,1,4,5,5,2,1,5,0,4,3,3,4,3,1,5,0,2,2,4
5918,2,3,0,2,2,5,5,2,1,3,0,1,1,2,1,1,1,1,0,1,4,4,4,4,0,0,4,1,5,2,3,5,2,5,2,0,5,4,4,4,2,4,5,1,3,1,0,5,0,5,3,4,1,4,2,5,2,4,0,2,0,4,4,0
5919,3,3,3,2,1,1,0,3,2,5,5,5,2,3,5,1,4,1,5,1,0,3,4,3,1,4,1,4,3,3,0,3,4,0,0,0,2,4,1,1,5,3,3,1,5,0,4,0,3,4,3,0,1,2,4,2,2,4,5,0,3,1,0,4
5920,5,4,3,5,4,1,5,3,5,3,3,2,0,4,0,1,1,4,4,2,0,5,4,4,4,2,1,5,5,1,3,2,2,5,1,1,0,5,0,0,5,3,0,3,2,0,0,2,3,0,1,3,4,4,2,2,2,5,1,5,3,5,5,0
5921,0,3,0,0,3,1,0,4,2,4,0,5,5,3,5,4,3,1,4,4,2,2,3,3,5,0,5,1,0,0,5,1,5,3,3,4,5,1,0,2,2,2,3,4,3,2,4,1,5,5,3,3,4,3,3,4,5,4,1,1,2,4,1,5
5922,5,4,0,5,0,0,1,0,2,1,3,3,2,1,0,2,1,4,2,4,4,0,0,3,5,5,4,2,5,0,4,0,4,5,4,5,1,1,4,5,0,5,2,5,0,5,1,4,2,0,2,0,5,0,1,4,5,0,1,4,1,1,0,5
